CustomerID,Recency,Frequency,Monetary,LastPurchase,R,F,M,RFM_Score,Segment,AOV,Country
12701,79,2,797.71,2011-09-21 10:47:00,2,2,3,223,Hibernating,398.855,Germany
12702,19,1,219.0,2011-11-20 10:36:00,4,1,1,411,New Customers,219.0,Germany
12703,71,1,283.55,2011-09-29 17:52:00,3,1,2,312,Potential Loyalist,283.55,Germany
12704,7,8,2340.84,2011-12-02 13:15:00,5,5,5,555,Champions,292.605,Finland
12705,15,9,6868.29,2011-11-24 13:17:00,4,5,5,455,Champions,763.1433333333333,Germany
12707,291,1,603.42,2011-02-21 08:38:00,1,1,3,113,Hibernating,603.42,France
12708,29,10,2712.91,2011-11-10 09:52:00,4,5,5,455,Champions,271.291,Germany
12709,15,15,9706.52,2011-11-24 15:38:00,4,5,5,455,Champions,647.1013333333334,Germany
12710,96,3,1149.02,2011-09-04 12:00:00,2,3,4,234,Potential Loyalist,383.00666666666666,Germany
12712,28,13,4396.13,2011-11-11 08:19:00,4,5,5,455,Champions,338.1638461538462,Germany
12713,0,1,848.55,2011-12-09 12:16:00,5,1,3,513,New Customers,848.55,Germany
12714,9,5,4708.86,2011-11-30 15:43:00,5,4,5,545,Champions,941.7719999999999,France
12715,106,1,343.36,2011-08-25 15:22:00,2,1,2,212,Hibernating,343.36,Sweden
12716,3,2,1053.49,2011-12-06 08:55:00,5,2,4,524,New Customers,526.745,France
12717,151,2,1030.98,2011-07-11 14:47:00,2,2,4,224,Hibernating,515.49,Greece
12718,71,1,238.25,2011-09-29 16:38:00,3,1,1,311,Potential Loyalist,238.25,France
12719,5,2,644.95,2011-12-04 13:45:00,5,2,3,523,New Customers,322.475,France
12720,2,25,5781.73,2011-12-07 08:03:00,5,5,5,555,Champions,231.26919999999998,Germany
12721,31,6,2656.13,2011-11-08 12:13:00,4,5,5,455,Champions,442.68833333333333,France
12722,85,4,997.63,2011-09-15 14:50:00,2,4,4,244,At Risk but Loyal,249.4075,France
12723,3,5,725.07,2011-12-06 10:19:00,5,4,3,543,Champions,145.014,France
12724,5,4,1031.41,2011-12-04 16:02:00,5,4,4,544,Champions,257.8525,France
12725,371,1,427.8,2010-12-03 15:45:00,1,1,2,112,Hibernating,427.8,Italy
12726,28,7,2609.1,2011-11-11 13:35:00,4,5,5,455,Champions,372.7285714285714,France
12727,10,7,3980.7,2011-11-29 11:46:00,5,5,5,555,Champions,568.6714285714286,France
12728,71,4,836.33,2011-09-29 15:31:00,3,4,3,343,Loyal,209.0825,France
12729,113,1,453.01,2011-08-18 11:40:00,2,1,2,212,Hibernating,453.01,France
12731,23,12,18895.91,2011-11-16 11:59:00,4,5,5,455,Champions,1574.6591666666666,France
12732,179,1,236.26000000000002,2011-06-13 11:33:00,2,1,1,211,Hibernating,236.26000000000002,France
12733,234,1,383.95,2011-04-19 16:19:00,1,1,2,112,Hibernating,383.95,USA
12734,352,1,110.39999999999999,2010-12-22 12:47:00,1,1,1,111,Hibernating,110.39999999999999,France
12735,315,2,779.5699999999999,2011-01-28 13:37:00,1,2,3,123,Hibernating,389.78499999999997,France
12736,332,1,234.0,2011-01-11 07:57:00,1,1,1,111,Hibernating,234.0,France
12738,372,1,155.35,2010-12-02 18:27:00,1,1,1,111,Hibernating,155.35,Germany
12739,78,2,1013.04,2011-09-22 13:00:00,2,2,4,224,Hibernating,506.52,United Arab Emirates
12740,63,1,427.6,2011-10-07 10:44:00,3,1,2,312,Potential Loyalist,427.6,France
12743,134,2,540.13,2011-07-28 16:21:00,2,2,3,223,Hibernating,270.065,Unspecified
12744,51,7,21279.29,2011-10-19 11:18:00,3,5,5,355,Loyal,3039.8985714285714,Singapore
12747,2,11,4196.01,2011-12-07 14:34:00,5,5,5,555,Champions,381.4554545454546,United Kingdom
12748,0,209,33053.19,2011-12-09 12:20:00,5,5,5,555,Champions,158.14923444976077,United Kingdom
12749,3,5,4090.88,2011-12-06 09:56:00,5,4,5,545,Champions,818.176,United Kingdom
12750,128,1,275.88,2011-08-03 09:13:00,2,1,2,212,Hibernating,275.88,Poland
12752,81,1,4366.78,2011-09-19 13:32:00,2,1,5,215,Hibernating,4366.78,Norway
12753,22,6,21429.39,2011-11-17 10:52:00,4,5,5,455,Champions,3571.565,Japan
12754,235,3,3010.74,2011-04-18 09:00:00,1,3,5,135,Potential Loyalist,1003.5799999999999,Japan
12755,280,2,3811.95,2011-03-04 12:42:00,1,2,5,125,Hibernating,1905.975,Japan
12756,86,1,112.07999999999998,2011-09-14 09:31:00,2,1,1,211,Hibernating,112.07999999999998,Japan
12757,15,13,7834.650000000001,2011-11-24 12:30:00,4,5,5,455,Champions,602.6653846153847,Portugal
12758,116,2,2791.59,2011-08-15 10:22:00,2,2,5,225,Hibernating,1395.795,Portugal
12759,52,3,1531.44,2011-10-18 14:49:00,3,3,4,334,Potential Loyalist,510.48,Netherlands
12762,7,2,1898.52,2011-12-02 10:23:00,5,2,4,524,New Customers,949.26,Portugal
12763,138,2,494.08,2011-07-24 14:12:00,2,2,3,223,Hibernating,247.04,Japan
12764,316,1,1693.88,2011-01-27 10:19:00,1,1,4,114,Hibernating,1693.88,Lebanon
12766,3,7,6989.63,2011-12-06 08:46:00,5,5,5,555,Champions,998.5185714285715,Portugal
12769,238,1,1143.6,2011-04-15 10:25:00,1,1,4,114,Hibernating,1143.6,Brazil
12770,210,1,1351.45,2011-05-13 09:33:00,1,1,4,114,Hibernating,1351.45,Japan
12772,59,1,892.47,2011-10-11 09:19:00,3,1,3,313,Potential Loyalist,892.47,Portugal
12775,17,5,1386.04,2011-11-22 16:33:00,4,4,4,444,Champions,277.20799999999997,Netherlands
12778,19,6,822.23,2011-11-20 11:30:00,4,5,3,453,Champions,137.03833333333333,Netherlands
12779,37,8,3981.36,2011-11-02 11:43:00,3,5,5,355,Loyal,497.67,Poland
12781,63,2,826.74,2011-10-07 10:37:00,3,2,3,323,Potential Loyalist,413.37,Czech Republic
12782,4,5,2330.92,2011-12-05 09:16:00,5,4,5,545,Champions,466.184,Portugal
12783,2,6,2225.91,2011-12-07 15:56:00,5,5,5,555,Champions,370.98499999999996,Portugal
12784,9,2,532.8199999999999,2011-11-30 15:38:00,5,2,3,523,New Customers,266.40999999999997,Portugal
12785,364,1,311.95,2010-12-10 13:48:00,1,1,2,112,Hibernating,311.95,Portugal
12787,9,3,463.66,2011-11-30 08:44:00,5,3,2,532,Potential Loyalist,154.55333333333334,Netherlands
12789,65,1,91.85,2011-10-05 13:34:00,3,1,1,311,Potential Loyalist,91.85,Netherlands
12790,192,1,324.92,2011-05-31 14:14:00,1,1,2,112,Hibernating,324.92,Netherlands
12791,373,1,192.60000000000002,2010-12-01 11:27:00,1,1,1,111,Hibernating,192.60000000000002,Netherlands
12792,256,1,400.53999999999996,2011-03-28 11:36:00,1,1,2,112,Hibernating,400.53999999999996,Portugal
12793,334,2,545.48,2011-01-09 12:12:00,1,2,3,123,Hibernating,272.74,Portugal
12794,53,2,860.41,2011-10-17 14:54:00,3,2,3,323,Potential Loyalist,430.205,Portugal
12795,18,1,430.48,2011-11-21 10:27:00,4,1,2,412,New Customers,430.48,Portugal
12797,365,1,254.03,2010-12-09 10:55:00,1,1,2,112,Hibernating,254.03,Portugal
12798,10,3,6977.04,2011-11-29 15:52:00,5,3,5,535,Potential Loyalist,2325.68,Japan
12802,186,1,427.58,2011-06-06 09:36:00,1,1,2,112,Hibernating,427.58,Netherlands
12808,36,3,483.65000000000003,2011-11-03 10:05:00,3,3,2,332,Potential Loyalist,161.21666666666667,Portugal
12809,177,1,489.31,2011-06-15 10:51:00,2,1,3,213,Hibernating,489.31,Portugal
12811,260,3,514.85,2011-03-24 09:42:00,1,3,3,133,Potential Loyalist,171.61666666666667,Portugal
12812,44,1,229.64000000000001,2011-10-26 09:54:00,3,1,1,311,Potential Loyalist,229.64000000000001,Japan
12814,101,1,125.92,2011-08-30 12:11:00,2,1,1,211,Hibernating,125.92,Poland
12815,147,2,1063.46,2011-07-15 10:21:00,2,2,4,224,Hibernating,531.73,Poland
12816,95,2,572.2,2011-09-05 12:41:00,2,2,3,223,Hibernating,286.1,Poland
12817,281,1,166.04,2011-03-03 16:28:00,1,1,1,111,Hibernating,166.04,Austria
12818,261,1,1542.08,2011-03-23 12:06:00,1,1,4,114,Hibernating,1542.08,Austria
12820,3,4,942.34,2011-12-06 15:12:00,5,4,4,544,Champions,235.585,United Kingdom
12821,214,1,92.72,2011-05-09 15:51:00,1,1,1,111,Hibernating,92.72,United Kingdom
12822,70,2,948.88,2011-09-30 10:04:00,3,2,4,324,Potential Loyalist,474.44,United Kingdom
12823,74,5,1759.5,2011-09-26 07:35:00,2,4,4,244,At Risk but Loyal,351.9,United Kingdom
12824,59,1,397.12,2011-10-11 12:49:00,3,1,2,312,Potential Loyalist,397.12,United Kingdom
12826,2,7,1474.72,2011-12-07 10:25:00,5,5,4,554,Champions,210.67428571428573,United Kingdom
12827,5,3,430.15000000000003,2011-12-04 12:17:00,5,3,2,532,Potential Loyalist,143.38333333333335,United Kingdom
12828,2,6,1018.71,2011-12-07 08:45:00,5,5,4,554,Champions,169.785,United Kingdom
12829,336,2,293.0,2011-01-07 11:13:00,1,2,2,122,Hibernating,146.5,United Kingdom
12830,37,6,6814.64,2011-11-02 11:54:00,3,5,5,355,Loyal,1135.7733333333333,United Kingdom
12831,262,1,215.05,2011-03-22 13:02:00,1,1,1,111,Hibernating,215.05,United Kingdom
12832,32,2,383.03,2011-11-07 13:30:00,4,2,2,422,New Customers,191.515,United Kingdom
12833,145,1,417.38,2011-07-17 13:46:00,2,1,2,212,Hibernating,417.38,United Kingdom
12834,282,1,312.38,2011-03-02 09:49:00,1,1,2,112,Hibernating,312.38,United Kingdom
12836,59,4,2610.36,2011-10-11 15:10:00,3,4,5,345,Loyal,652.59,United Kingdom
12837,173,1,134.1,2011-06-19 16:07:00,2,1,1,211,Hibernating,134.1,United Kingdom
12838,33,2,671.95,2011-11-06 12:20:00,3,2,3,323,Potential Loyalist,335.975,United Kingdom
12839,2,14,5591.42,2011-12-07 12:33:00,5,5,5,555,Champions,399.38714285714286,United Kingdom
12840,143,4,2726.77,2011-07-19 09:29:00,2,4,5,245,At Risk but Loyal,681.6925,United Kingdom
12841,4,25,3991.58,2011-12-05 11:13:00,5,5,5,555,Champions,159.6632,United Kingdom
12842,70,2,1118.99,2011-09-30 15:33:00,3,2,4,324,Potential Loyalist,559.495,United Kingdom
12843,65,8,1702.26,2011-10-05 12:09:00,3,5,4,354,Loyal,212.7825,United Kingdom
12844,29,2,325.96000000000004,2011-11-10 13:31:00,4,2,2,422,New Customers,162.98000000000002,United Kingdom
12845,267,4,354.09,2011-03-17 13:34:00,1,4,2,142,At Risk but Loyal,88.5225,United Kingdom
12847,22,1,843.64,2011-11-17 13:16:00,4,1,3,413,New Customers,843.64,United Kingdom
12849,31,2,1010.29,2011-11-08 13:41:00,4,2,4,424,New Customers,505.145,United Kingdom
12851,96,1,131.81,2011-09-04 12:41:00,2,1,1,211,Hibernating,131.81,United Kingdom
12852,294,1,311.55,2011-02-18 08:47:00,1,1,2,112,Hibernating,311.55,United Kingdom
12853,134,6,1957.1000000000001,2011-07-28 11:29:00,2,5,4,254,At Risk but Loyal,326.18333333333334,United Kingdom
12854,78,3,1316.25,2011-09-22 12:15:00,2,3,4,234,Potential Loyalist,438.75,United Kingdom
12855,372,1,38.1,2010-12-02 09:37:00,1,1,1,111,Hibernating,38.1,United Kingdom
12856,7,6,2170.78,2011-12-02 10:52:00,5,5,5,555,Champions,361.7966666666667,United Kingdom
12857,210,2,1106.4,2011-05-13 10:20:00,1,2,4,124,Hibernating,553.2,United Kingdom
12863,52,1,521.2,2011-10-18 14:15:00,3,1,3,313,Potential Loyalist,521.2,United Kingdom
12864,138,1,147.12,2011-07-24 13:03:00,2,1,1,211,Hibernating,147.12,United Kingdom
12865,26,2,1568.23,2011-11-13 14:31:00,4,2,4,424,New Customers,784.115,Austria
12866,283,1,559.12,2011-03-01 14:11:00,1,1,3,113,Hibernating,559.12,Belgium
12867,26,7,4009.34,2011-11-13 15:30:00,4,5,5,455,Champions,572.7628571428571,United Kingdom
12868,185,6,1607.0600000000002,2011-06-07 10:42:00,1,5,4,154,At Risk but Loyal,267.84333333333336,United Kingdom
12871,84,2,380.64,2011-09-16 15:07:00,2,2,2,222,Hibernating,190.32,United Kingdom
12872,326,2,599.97,2011-01-17 10:52:00,1,2,3,123,Hibernating,299.985,United Kingdom
12873,282,1,374.0,2011-03-02 14:58:00,1,1,2,112,Hibernating,374.0,United Kingdom
12875,143,2,343.2300000000001,2011-07-19 15:30:00,2,2,2,222,Hibernating,171.61500000000004,United Kingdom
12876,57,2,2218.02,2011-10-13 12:26:00,3,2,5,325,Potential Loyalist,1109.01,Belgium
12877,3,12,1535.77,2011-12-06 10:30:00,5,5,4,554,Champions,127.98083333333334,United Kingdom
12878,236,2,854.99,2011-04-17 13:07:00,1,2,3,123,Hibernating,427.495,United Kingdom
12879,44,3,573.22,2011-10-26 12:24:00,3,3,3,333,Potential Loyalist,191.07333333333335,United Kingdom
12881,275,1,298.0,2011-03-09 11:44:00,1,1,2,112,Hibernating,298.0,United Kingdom
12882,9,2,1463.04,2011-11-30 16:18:00,5,2,4,524,New Customers,731.52,United Kingdom
12883,24,4,703.47,2011-11-15 09:32:00,4,4,3,443,Champions,175.8675,United Kingdom
12884,88,1,309.05,2011-09-12 13:10:00,2,1,2,212,Hibernating,309.05,United Kingdom
12885,63,3,1175.22,2011-10-07 13:40:00,3,3,4,334,Potential Loyalist,391.74,United Kingdom
12886,67,2,1378.4,2011-10-03 10:09:00,3,2,4,324,Potential Loyalist,689.2,United Kingdom
12888,214,2,354.12,2011-05-09 16:02:00,1,2,2,122,Hibernating,177.06,United Kingdom
12890,24,1,376.71999999999997,2011-11-15 17:26:00,4,1,2,412,New Customers,376.71999999999997,United Kingdom
12891,185,3,331.0,2011-06-07 12:31:00,1,3,2,132,Potential Loyalist,110.33333333333333,United Kingdom
12893,30,1,176.55,2011-11-09 12:34:00,4,1,1,411,New Customers,176.55,United Kingdom
12895,42,2,372.8,2011-10-28 13:51:00,3,2,2,322,Potential Loyalist,186.4,United Kingdom
12897,204,2,216.5,2011-05-19 12:13:00,1,2,1,121,Hibernating,108.25,United Kingdom
12901,8,28,17654.54,2011-12-01 10:07:00,5,5,5,555,Champions,630.5192857142857,United Kingdom
12902,264,1,138.68,2011-03-20 12:06:00,1,1,1,111,Hibernating,138.68,United Kingdom
12904,18,2,496.06,2011-11-21 14:34:00,4,2,3,423,New Customers,248.03,United Kingdom
12906,11,5,2919.81,2011-11-28 09:55:00,5,4,5,545,Champions,583.962,United Kingdom
12908,176,2,750.0,2011-06-16 15:39:00,2,2,3,223,Hibernating,375.0,United Kingdom
12909,39,5,2178.67,2011-10-31 12:43:00,3,4,5,345,Loyal,435.73400000000004,United Kingdom
12910,23,8,3075.04,2011-11-16 14:28:00,4,5,5,455,Champions,384.38,United Kingdom
12912,2,5,1662.3,2011-12-07 08:55:00,5,4,4,544,Champions,332.46,United Kingdom
12913,4,5,2483.63,2011-12-05 12:11:00,5,4,5,545,Champions,496.726,United Kingdom
12915,148,2,363.65,2011-07-14 11:34:00,2,2,2,222,Hibernating,181.825,United Kingdom
12916,138,4,2944.95,2011-07-24 10:35:00,2,4,5,245,At Risk but Loyal,736.2375,United Kingdom
12917,128,1,594.0,2011-08-03 16:42:00,2,1,3,213,Hibernating,594.0,United Kingdom
12919,8,6,1335.19,2011-12-01 13:47:00,5,5,4,554,Champions,222.53166666666667,United Kingdom
12920,17,1,162.78,2011-11-22 15:05:00,4,1,1,411,New Customers,162.78,United Kingdom
12921,9,37,16587.09,2011-11-30 16:22:00,5,5,5,555,Champions,448.29972972972973,United Kingdom
12922,161,1,405.38,2011-07-01 15:35:00,2,1,2,212,Hibernating,405.38,United Kingdom
12923,64,1,172.82,2011-10-06 16:20:00,3,1,1,311,Potential Loyalist,172.82,United Kingdom
12924,88,4,933.7,2011-09-12 13:55:00,2,4,4,244,At Risk but Loyal,233.425,United Kingdom
12925,4,2,694.05,2011-12-05 11:11:00,5,2,3,523,New Customers,347.025,United Kingdom
12928,35,5,2062.7000000000003,2011-11-04 14:24:00,3,4,5,345,Loyal,412.5400000000001,United Kingdom
12929,311,1,117.85,2011-02-01 12:08:00,1,1,1,111,Hibernating,117.85,United Kingdom
12930,78,2,415.8,2011-09-22 15:18:00,2,2,2,222,Hibernating,207.9,United Kingdom
12931,21,15,42055.96,2011-11-18 12:39:00,4,5,5,455,Champions,2803.730666666667,United Kingdom
12933,24,3,607.53,2011-11-15 16:38:00,4,3,3,433,Potential Loyalist,202.51,United Kingdom
12935,2,7,2160.7,2011-12-07 17:25:00,5,5,5,555,Champions,308.6714285714285,United Kingdom
12936,17,4,1063.9,2011-11-22 17:32:00,4,4,4,444,Champions,265.975,United Kingdom
12937,15,4,1504.27,2011-11-24 15:05:00,4,4,4,444,Champions,376.0675,United Kingdom
12938,25,1,114.14,2011-11-14 11:21:00,4,1,1,411,New Customers,114.14,United Kingdom
12939,64,8,11581.8,2011-10-06 14:33:00,3,5,5,355,Loyal,1447.725,United Kingdom
12940,54,2,899.69,2011-10-16 12:09:00,3,2,3,323,Potential Loyalist,449.845,United Kingdom
12942,131,3,675.6,2011-07-31 14:39:00,2,3,3,233,Potential Loyalist,225.20000000000002,United Kingdom
12944,35,2,604.51,2011-11-04 11:04:00,3,2,3,323,Potential Loyalist,302.255,United Kingdom
12945,288,1,462.95,2011-02-24 14:15:00,1,1,2,112,Hibernating,462.95,United Kingdom
12947,143,6,1603.99,2011-07-19 10:06:00,2,5,4,254,At Risk but Loyal,267.33166666666665,United Kingdom
12948,16,7,2064.95,2011-11-23 17:10:00,4,5,5,455,Champions,294.99285714285713,United Kingdom
12949,30,8,4167.22,2011-11-09 11:25:00,4,5,5,455,Champions,520.9025,United Kingdom
12950,2,3,1843.0,2011-12-07 13:17:00,5,3,4,534,Potential Loyalist,614.3333333333334,United Kingdom
12951,8,6,1064.07,2011-12-01 12:14:00,5,5,4,554,Champions,177.345,United Kingdom
12952,5,4,1387.79,2011-12-04 10:35:00,5,4,4,544,Champions,346.9475,United Kingdom
12953,9,1,329.85,2011-11-30 09:24:00,5,1,2,512,New Customers,329.85,United Kingdom
12955,1,11,4757.16,2011-12-08 16:29:00,5,5,5,555,Champions,432.4690909090909,United Kingdom
12956,306,1,108.07,2011-02-06 16:08:00,1,1,1,111,Hibernating,108.07,United Kingdom
12957,9,8,4017.54,2011-11-30 09:53:00,5,5,5,555,Champions,502.1925,United Kingdom
12962,7,2,266.39,2011-12-02 15:55:00,5,2,2,522,New Customers,133.195,United Kingdom
12963,8,8,1856.63,2011-12-01 12:55:00,5,5,4,554,Champions,232.07875,United Kingdom
12965,89,1,769.8100000000001,2011-09-11 15:31:00,2,1,3,213,Hibernating,769.8100000000001,United Kingdom
12966,9,1,160.18,2011-11-30 12:38:00,5,1,1,511,New Customers,160.18,United Kingdom
12967,358,2,1660.9,2010-12-16 19:10:00,1,2,4,124,Hibernating,830.45,United Kingdom
12968,112,1,135.95,2011-08-19 15:44:00,2,1,1,211,Hibernating,135.95,United Kingdom
12970,7,4,405.47,2011-12-02 14:30:00,5,4,2,542,Champions,101.3675,United Kingdom
12971,3,86,11189.91,2011-12-06 12:20:00,5,5,5,555,Champions,130.11523255813952,United Kingdom
12974,197,1,144.8,2011-05-26 09:33:00,1,1,1,111,Hibernating,144.8,United Kingdom
12976,211,1,738.6,2011-05-12 09:55:00,1,1,3,113,Hibernating,738.6,United Kingdom
12977,156,1,39.239999999999995,2011-07-06 16:40:00,2,1,1,211,Hibernating,39.239999999999995,United Kingdom
12980,157,9,7374.900000000001,2011-07-05 09:34:00,2,5,5,255,At Risk but Loyal,819.4333333333334,United Kingdom
12981,29,2,372.21999999999997,2011-11-10 12:00:00,4,2,2,422,New Customers,186.10999999999999,United Kingdom
12982,242,1,390.54,2011-04-11 11:51:00,1,1,2,112,Hibernating,390.54,United Kingdom
12984,18,1,97.5,2011-11-21 12:37:00,4,1,1,411,New Customers,97.5,United Kingdom
12985,0,2,1239.38,2011-12-09 10:46:00,5,2,4,524,New Customers,619.69,United Kingdom
12987,73,2,558.7,2011-09-27 12:03:00,2,2,3,223,Hibernating,279.35,United Kingdom
12988,292,1,505.82,2011-02-20 14:31:00,1,1,3,113,Hibernating,505.82,United Kingdom
12989,3,15,6924.110000000001,2011-12-06 15:28:00,5,5,5,555,Champions,461.6073333333334,United Kingdom
12990,31,3,409.5,2011-11-08 13:01:00,4,3,2,432,Potential Loyalist,136.5,United Kingdom
12991,23,2,503.76,2011-11-16 15:34:00,4,2,3,423,New Customers,251.88,United Kingdom
12993,23,4,414.76,2011-11-16 15:49:00,4,4,2,442,Champions,103.69,United Kingdom
12994,4,3,974.4200000000001,2011-12-05 15:43:00,5,3,4,534,Potential Loyalist,324.8066666666667,United Kingdom
12995,85,1,211.32,2011-09-15 15:44:00,2,1,1,211,Hibernating,211.32,United Kingdom
12997,22,4,1226.89,2011-11-17 15:47:00,4,4,4,444,Champions,306.7225,United Kingdom
12999,196,3,455.88,2011-05-27 13:24:00,1,3,2,132,Potential Loyalist,151.96,United Kingdom
13000,106,3,534.85,2011-08-25 10:43:00,2,3,3,233,Potential Loyalist,178.28333333333333,United Kingdom
13001,4,13,9785.970000000001,2011-12-05 14:51:00,5,5,5,555,Champions,752.7669230769231,United Kingdom
13002,318,1,120.94999999999999,2011-01-25 15:18:00,1,1,1,111,Hibernating,120.94999999999999,United Kingdom
13003,105,3,149.05,2011-08-26 10:50:00,2,3,1,231,Potential Loyalist,49.68333333333334,United Kingdom
13004,11,18,5655.91,2011-11-28 11:27:00,5,5,5,555,Champions,314.21722222222223,United Kingdom
13005,173,2,513.7,2011-06-19 10:53:00,2,2,3,223,Hibernating,256.85,United Kingdom
13006,56,1,81.57,2011-10-14 13:49:00,3,1,1,311,Potential Loyalist,81.57,United Kingdom
13008,323,1,229.46999999999997,2011-01-20 14:24:00,1,1,1,111,Hibernating,229.46999999999997,United Kingdom
13011,372,1,50.550000000000004,2010-12-02 17:22:00,1,1,1,111,Hibernating,50.550000000000004,United Kingdom
13012,9,8,1646.8400000000001,2011-11-30 13:05:00,5,5,4,554,Champions,205.85500000000002,United Kingdom
13013,1,13,4810.9400000000005,2011-12-08 15:01:00,5,5,5,555,Champions,370.07230769230773,United Kingdom
13014,10,10,3466.2799999999997,2011-11-29 12:27:00,5,5,5,555,Champions,346.628,United Kingdom
13015,53,5,3339.64,2011-10-17 13:19:00,3,4,5,345,Loyal,667.928,United Kingdom
13016,73,3,789.89,2011-09-27 14:08:00,2,3,3,233,Potential Loyalist,263.2966666666667,United Kingdom
13017,7,1,204.0,2011-12-02 15:53:00,5,1,1,511,New Customers,204.0,United Kingdom
13018,16,28,7277.7,2011-11-23 13:28:00,4,5,5,455,Champions,259.91785714285714,United Kingdom
13021,4,9,2616.38,2011-12-05 16:37:00,5,5,5,555,Champions,290.7088888888889,United Kingdom
13023,64,2,689.9,2011-10-06 16:27:00,3,2,3,323,Potential Loyalist,344.95,United Kingdom
13026,1,5,975.36,2011-12-08 16:58:00,5,4,4,544,Champions,195.072,United Kingdom
13027,113,6,6912.0,2011-08-18 09:39:00,2,5,5,255,At Risk but Loyal,1152.0,United Kingdom
13028,22,2,661.3199999999999,2011-11-17 11:10:00,4,2,3,423,New Customers,330.65999999999997,United Kingdom
13029,30,3,1247.5,2011-11-09 09:13:00,4,3,4,434,Potential Loyalist,415.8333333333333,United Kingdom
13030,11,2,752.4399999999999,2011-11-28 14:30:00,5,2,3,523,New Customers,376.21999999999997,United Kingdom
13032,52,2,1010.18,2011-10-18 15:54:00,3,2,4,324,Potential Loyalist,505.09,United Kingdom
13033,357,1,190.55,2010-12-17 14:23:00,1,1,1,111,Hibernating,190.55,United Kingdom
13034,54,2,642.77,2011-10-16 12:21:00,3,2,3,323,Potential Loyalist,321.385,United Kingdom
13035,73,2,921.88,2011-09-27 08:57:00,2,2,3,223,Hibernating,460.94,United Kingdom
13037,138,3,881.07,2011-07-24 15:46:00,2,3,3,233,Potential Loyalist,293.69,United Kingdom
13038,80,3,908.46,2011-09-20 14:37:00,2,3,3,233,Potential Loyalist,302.82,United Kingdom
13040,8,2,676.99,2011-12-01 10:38:00,5,2,3,523,New Customers,338.495,United Kingdom
13043,273,1,516.42,2011-03-11 14:52:00,1,1,3,113,Hibernating,516.42,United Kingdom
13044,291,1,560.47,2011-02-21 15:20:00,1,1,3,113,Hibernating,560.47,United Kingdom
13045,99,1,305.28000000000003,2011-09-01 15:04:00,2,1,2,212,Hibernating,305.28000000000003,United Kingdom
13046,30,2,629.31,2011-11-09 08:36:00,4,2,3,423,New Customers,314.655,United Kingdom
13047,31,10,3237.54,2011-11-08 12:06:00,4,5,5,455,Champions,323.754,United Kingdom
13048,14,4,1819.41,2011-11-25 13:23:00,4,4,4,444,Champions,454.8525,United Kingdom
